1982,0.391446672379971,0.766099630389363,0.662666738498956,0
2899,0.741388264577836,0.139461652142927,0.582932038465515,0
17300,0.250380495563149,0.477562661515549,0.352177652996033,0
8257,0.806378283537924,0.94233176461421,0.244083855301142,0
5085,0.150621202075854,0.441683699376881,0.812688330886886,0
23627,0.193186399113513,0.542305447921173,0.621566117561865,6
7214,0.00697085470892489,0.778368319384754,0.184255460975692,0
6757,0.220357710262761,0.697357149329036,0.703424564562738,0
16489,0.622359493281692,0.638199639040977,0.712441390147433,0
79,0.0461068477015942,0.190386819420382,0.912210270762444,0
22193,0.20059931695341,0.579044006432889,0.619075696968082,4
7430,0.0199168659746647,0.0772094351705164,0.108548849122599,0
13654,0.489323199028149,0.400717205833644,0.121968595078215,0
3564,0.92103100894019,0.489290471421555,0.898829192621633,0
1178,0.0397627644706517,0.115093231434003,0.959272985113785,0
9151,0.853224226040766,0.52501760632731,0.0956816445104778,0
17585,0.981802931521088,0.557329103350639,0.996962746605277,0
17102,0.471530105220154,0.453379680402577,0.811014933744445,0
8959,0.221180260414258,0.895986085059121,0.315472492948174,0
5930,0.973760400898755,0.683618773007765,0.668875099159777,0
20020,0.304564465975855,0.84735124821309,0.44122845728416,2
5115,0.404487545602024,0.589889645809308,0.474234943278134,0
13451,0.917591512436047,0.908957419218495,0.260838677641004,0
9066,0.288650614209473,0.35718571767211,0.595330767566338,0
12278,0.297552037984133,0.22526891506277,0.9317671158351,0
240,0.292110632173717,0.323024436598644,0.207947717281058,0
16084,0.644463880453259,0.315557811642066,0.985394584015012,0
12268,0.0929277071263641,0.569549711653963,0.356824360555038,0
3585,0.891653889091685,0.311315805651248,0.254208250204101,0
4166,0.944431533571333,0.719169007381424,0.440968687646091,0
14944,0.308491267962381,0.389902363996953,0.311317963758484,0
18700,0.164443516172469,0.287697199499235,0.986504091415554,0
14643,0.510327814379707,0.510579403722659,0.0591738435905427,0
12885,0.313695738324896,0.440336071653292,0.668412392027676,0
3491,0.352789981057867,0.784793959232047,0.411732528358698,0
7415,0.00169978919439018,0.796470822533593,0.778827621135861,0
14818,0.186099490616471,0.730802485486493,0.377804159652442,0
23294,0.205879397168226,0.549943710576779,0.624851899735749,6
11160,0.618075798964128,0.851569138467312,0.114788960432634,0
