1361,0.158769344678149,0.518242176854983,0.698695389321074,0.0287640683818609,0
5057,0.534437314514071,0.821479580434971,0.491557065676898,0.759907250106335,2
4080,0.539873286383227,0.0437771177385002,0.914065182441846,0.957545914687216,0
4997,0.50586934034247,0.644008126412518,0.140893344231881,0.740746828657575,1
3997,0.636154293082654,0.0745407261420041,0.637570867082104,0.977019800571725,0
1889,0.536450229818001,0.879894307116047,0.983415194088593,0.320717908907682,0
4578,0.610420033335686,0.292684004176408,0.151718521257862,0.326794099761173,0
1662,0.183782074367628,0.729787892429158,0.54649058659561,0.323448001872748,0
2437,0.499115030746907,0.205877562751994,0.136813559802249,0.663410749519244,0
565,0.00854505342431366,0.659960314165801,0.376218531746417,0.0190259062219411,0
5342,0.48057569523342,0.977224554121494,0.195811747037806,0.508896629372612,3
4247,0.443936601979658,0.245276433648542,0.277400554390624,0.676983609097078,0
3313,0.435162129346281,0.503880282631144,0.858086155960336,0.995765761705115,0
2924,0.530519370222464,0.217548933578655,0.367130936123431,0.775913418503478,0
4801,0.504558241132181,0.561849272064865,0.47240240201354,0.756917234091088,1
4236,0.739959612721577,0.271558474516496,0.653082105331123,0.905318179400638,0
965,0.42580120684579,0.728695125319064,0.266122902045026,0.587551530916244,0
4649,0.97326473868452,0.338318942580372,0.88850615080446,0.673099318053573,0
5486,0.545347621613316,0.685506540768697,0.720691944547227,0.626542004938781,4
4852,0.508534203704912,0.51506981656421,0.0975866722175852,0.521315048378892,1
5218,0.482689230614342,0.841972776991315,0.00208834586665035,0.49927070683334,3
938,0.798353280406445,0.682353345677257,0.649118483299389,0.330172992311418,0
5182,0.540477267971728,0.517556655406952,0.189924785564654,0.428674160316587,2
5794,0.530724854011175,0.711813128983219,0.732207646605573,0.622065810182848,5
2267,0.556750640273094,0.957637645071372,0.261457089101896,0.673120393417776,0
4941,0.508539732291829,0.707360927551054,0.187846051692031,0.628883938700892,1
4244,0.980875360779464,0.33362653455697,0.0322683672420681,0.909657055977732,0
4901,0.507245099022985,0.824026233004406,0.167779862810858,0.789308090042323,1
723,0.652975625591353,0.655647783074528,0.419440439902246,0.0606849815230817,0
5329,0.477200682573021,0.667104209493846,0.458993410156108,0.804207606986165,3
5788,0.532610964556946,0.724114888408077,0.730717262811173,0.627880833108636,5
4630,0.621681236661971,0.942616855259985,0.464880661573261,0.599686031462625,0
3794,0.567307499935851,0.0263066224288195,0.482974040787667,0.518339549656957,0
5942,0.529451996483444,0.665833677030349,0.719684101767736,0.618809351415671,6
2082,0.372263943077996,0.052482551895082,0.196391317760572,0.801845808280632,0
1694,0.0218059434555471,0.458789553726092,0.638433943735436,0.0123630946036428,0
5875,0.545922083778967,0.65830307612439,0.726592091948496,0.625586754438266,6
247,0.784134182846174,0.411996480775997,0.799315285868943,0.663624993059784,0
647,0.991514667402953,0.12978290207684,0.402269379002973,0.989423601422459,0
1670,0.895388325676322,0.80524261877872,0.93959939177148,0.288060939405113,0
1028,0.10562565526925,0.668587256455794,0.56871912162751,0.156895323656499,0
4075,0.811389171285555,0.827244268730283,0.900736140552908,0.9707761623431,0
2387,0.596735132392496,0.128410279750824,0.49741965951398,0.684217188507318,0
5503,0.533642732298568,0.684068618666166,0.734363478820346,0.625240018269254,4
4339,0.440747062908486,0.196519582765177,0.345848839031532,0.658942114561796,0
24,0.481654810486361,0.195035586599261,0.242884712060913,0.331045743310824,0
3926,0.809967423090711,0.815674840472639,0.114828381687403,0.0477952235378325,0
3915,0.779266216093674,0.322512510931119,0.561768959509209,0.163204188225791,0
1343,0.131457363720983,0.132141318870708,0.846057816408575,0.632219935068861,0
2569,0.651325026992708,0.103167549474165,0.884328030049801,0.408366392133757,0
5264,0.478970351216849,0.566058078734204,0.452836309489794,0.74902114206925,3
2579,0.245721645653248,0.945408709347248,0.678108978783712,0.378590604290366,0
193,0.552608141908422,0.543472686782479,0.0149892710614949,0.712585815694183,0
2441,0.982649080222473,0.801746967481449,0.859620854491368,0.63667536363937,0
575,0.964306858135387,0.486612619832158,0.397249028785154,0.835465135518461,0
538,0.574232310522348,0.378197059035301,0.536451858235523,0.289260549936444,0
3329,0.949174283770844,0.608543175738305,0.785629628226161,0.798608779674396,0
4916,0.511698494693264,0.824038651725277,0.182252092799172,0.368555763433687,1
213,0.720756555208936,0.82902200287208,0.596310835331678,0.686133079929277,0
5730,0.541711429537828,0.715278810865492,0.728732605074498,0.624630863710274,5
1501,0.500403421698138,0.176904690917581,0.838545996230096,0.0232687743846327,0
5005,0.540892865420319,0.604495574440807,0.0821942375507206,0.484966746461578,2
3981,0.276203681016341,0.963939381530508,0.367293072398752,0.810348176863045,0
5215,0.475953784091398,0.855851158569567,0.445620279805735,0.380875418358482,3
508,0.787231262074783,0.963222170248628,0.998184491647407,0.0179455343168229,0
305,0.340696245199069,0.575234802672639,0.904541356489062,0.0867795080412179,0
4573,0.481141207972541,0.275631473399699,0.0261397000867873,0.966317242477089,0
2112,0.536590658593923,0.424984965007752,0.237869125325233,0.939244604669511,0
5962,0.547361097400386,0.65951776879841,0.726491728418213,0.626130194680177,6
2918,0.198581985896453,0.806601299904287,0.0149870060849935,0.27060022088699,0
334,0.81847715866752,0.306931225117296,0.760953095974401,0.757629685336724,0
