3651,0.157358979573473,0.717830372275785,0.499509903602302,0.0448047299869359,0.495500014629215,0
1151,0.521609199000522,0.407685200916603,0.283642794704065,0.904280268820003,0.813088633818552,0
1448,0.702923910925165,0.923077445011586,0.0413158342707902,0.779837900307029,0.36933113145642,0
1721,0.263496409635991,0.273059791419655,0.516153106931597,0.840310795931146,0.920853191753849,0
1983,0.331047646701336,0.737236987799406,0.0408556242473423,0.0190714232157916,0.174549019895494,0
2164,0.48590616020374,0.616143906489015,0.598306804895401,0.658925834810361,0.167108655907214,0
344,0.768810983281583,0.621565399225801,0.00567680411040783,0.853501812322065,0.367607133695856,0
4459,0.766859994735569,0.629925371613353,0.072099655168131,0.0898395944386721,0.694424848305061,0
1394,0.548335541039705,0.410579523537308,0.707668353104964,0.421958107268438,0.00520577887073159,0
4078,0.456781297456473,0.266352340346202,0.612580212997273,0.153057891409844,0.102012425661087,0
1955,0.701208172598854,0.127042592037469,0.971549501875415,0.681157780112699,0.678572084754705,0
5021,0.781383076531347,0.642035098792985,0.407416299334727,0.670210704044439,0.247445985651575,2
2124,0.360246367519721,0.808268412481993,0.638322025537491,0.176198602188379,0.43965055490844,0
5013,0.78271011616569,0.40697334758006,0.169314143597148,0.741162403789349,0.517353002773598,2
2378,0.780658667441458,0.618380881845951,0.924466968281195,0.0990185337141156,0.635222194017842,0
5459,0.26739505981019,0.713457365176374,0.582084683375442,0.521303405962504,0.645321317593465,4
3340,0.589872112264857,0.178118944866583,0.547426377190277,0.79255335056223,0.414039844181389,0
3967,0.946143055567518,0.961594452382997,0.39705673744902,0.543611173518002,0.301951848436147,0
2872,0.816248788265511,0.464704954763874,0.187172383535653,0.706407933030277,0.139940937049687,0
3704,0.806851998437196,0.131134211784229,0.582135112024844,0.898781116819009,0.668881613295525,0
2782,0.863215332617983,0.673303190618753,0.263593438779935,0.506290093064308,0.0979410645086318,0
5031,0.779901149636135,0.314488360239193,0.383336111321114,0.485705618816428,0.161212279903702,2
1289,0.46097807190381,0.841177280759439,0.746668748324737,0.783242688048631,0.0591398722026497,0
2016,0.787437831284478,0.122730537550524,0.774248934118077,0.106827562209219,0.81402769125998,0
1488,0.896237774053589,0.109527975087985,0.322133138775826,0.889994155382738,0.860390081303194,0
5856,0.269239605828124,0.677769180388092,0.58418180348855,0.530334165399272,0.648622831963471,6
1170,0.174177637323737,0.353763456922024,0.430542185669765,0.614327604416758,0.204847623361275,0
1677,0.465847944375128,0.124146461486816,0.981348883127794,0.182352699805051,0.997585987206548,0
297,0.372061427216977,0.706888383254409,0.421443280763924,0.197013708064333,0.367627538507804,0
3946,0.917421991471201,0.0474248030222952,0.501486419234425,0.384262472623959,0.181049419334158,0
5353,0.722738197164145,0.429279644903727,0.485194130102172,0.630133667448536,0.524055466498248,3
4864,0.751048320296686,0.354954093857668,0.24992004269734,0.331039416440763,0.472648313012905,1
1191,0.288868279429153,0.526376442983747,0.370326420059428,0.503011753549799,0.581929580774158,0
2943,0.0508994732517749,0.0315717502962798,0.843025479465723,0.920246969908476,0.43960067932494,0
4609,0.166825213236734,0.639672147575766,0.888407232239842,0.0807459689676762,0.715407721232623,0
3449,0.672856219345704,0.912750315852463,0.793515367433429,0.898435409646481,0.821273930836469,0
5686,0.271280397408692,0.747659587462187,0.571577651382036,0.531919062546708,0.648093745303905,5
2555,0.800489112036303,0.538851956138387,0.589548798277974,0.323168062837794,0.707075965823606,0
987,0.514559055911377,0.63822429603897,0.327168143820018,0.501657931832597,0.377094690455124,0
1703,0.735360828461125,0.601871595252305,0.019951740745455,0.920196431688964,0.919726937776431,0
191,0.260762938531116,0.113627508282661,0.394099481170997,0.215714631834999,0.897167480317876,0
2730,0.10399959422648,0.770856400020421,0.764170662034303,0.775479543488473,0.314271251205355,0
