4931,0.771578590166755,0.718287077429704,0.683038947219029,0.394205492618494,0.655649201897904,0.323808127897792,0.417446825979278,1
4934,0.770480008216109,0.602194036985748,0.613770947488956,0.354500628937967,0.499248934397474,0.279685478308238,0.36550679532811,1
4553,0.759298097807914,0.466637789737433,0.115009783068672,0.667321963934228,0.134973714360967,0.388030142756179,0.39336682180874,0
2899,0.292557803913951,0.851139381527901,0.493200937053189,0.144049542024732,0.798625162336975,0.0355675036553293,0.725899139652029,0
4624,0.437182875350118,0.7313027754426,0.422991019207984,0.538276688661426,0.637384684290737,0.938953547505662,0.625934154726565,0
697,0.39078166638501,0.768767448840663,0.382981552975252,0.496547018177807,0.15918188681826,0.43095229822211,0.651536240475252,0
2370,0.961276386631653,0.566546000773087,0.320121085969731,0.151487212860957,0.916445809882134,0.865051320986822,0.507115676533431,0
2690,0.0357587051112205,0.412322454387322,0.89835030422546,0.0382693530991673,0.638447984820232,0.846916286973283,0.312068599974737,0
4240,0.483101090881974,0.0980511847883463,0.601307398639619,0.812834489624947,0.649687343742698,0.652440198231488,0.228539379546419,0
4632,0.48361712670885,0.549400003394112,0.0103299967013299,0.811825131298974,0.407393926056102,0.548390822019428,0.0781857196707278,0
1083,0.576539353467524,0.686763902427629,0.113129371311516,0.795155635336414,0.393558909650892,0.845227807061747,0.139339491026476,0
3069,0.108973347581923,0.341798111097887,0.805195193272084,0.641878103138879,0.845325799891725,0.82808738341555,0.11676730774343,0
5540,0.657777808200871,0.666831442766368,0.494888568963642,0.231894612914774,0.504437074014326,0.654461141974442,0.271879153204806,4
3604,0.99406010704115,0.443953295703977,0.443900357699022,0.910363709321246,0.552274268353358,0.476188817061484,0.742692334810272,0
4946,0.770931881126016,0.458379840059206,0.71954225404188,0.280372002441436,0.517278689728119,0.387133219279349,0.525254004611634,1
5800,0.642980550871376,0.696678108290499,0.503187112666122,0.238037117837416,0.508552719256758,0.655192234131565,0.266318761468538,5
1767,0.133808782091364,0.818206761963665,0.229763507843018,0.185346587793902,0.0804595227818936,0.473912514746189,0.0489542656578124,0
3429,0.943299264879897,0.145330710103735,0.951963251689449,0.898712675552815,0.435449115466326,0.532020770246163,0.625426073558629,0
4449,0.504240111447871,0.347857381450012,0.750033027026802,0.253041276941076,0.483168711652979,0.105895989807323,0.650893690530211,0
1316,0.307350433198735,0.226355588063598,0.945747507503256,0.884943904355168,0.312791394302621,0.52443238068372,0.242387637495995,0
4589,0.357372321886942,0.932187082711607,0.981306807836518,0.750256730942056,0.341132601723075,0.86975917336531,0.973883955273777,0
3482,0.303840063977987,0.609725700924173,0.662660743109882,0.788588335970417,0.402967084664851,0.136062936624512,0.0709148528985679,0
5362,0.742816527721006,0.627186610875651,0.595984532078728,0.356663795351051,0.684080385207199,0.23528423323296,0.540817468520254,3
4293,0.476419800659642,0.423257136484608,0.119955276837572,0.368491739267483,0.87505131890066,0.794538164976984,0.636810494586825,0
2704,0.885217671981081,0.16349844285287,0.644626205321401,0.771375748561695,0.577623486984521,0.504555103601888,0.686682260828093,0
3416,0.446450245333835,0.992364568635821,0.462301722727716,0.285448853159323,0.989065342815593,0.894871908938512,0.264430893352255,0
1348,0.000657050870358944,0.326806807890534,0.885979745537043,0.499587164027616,0.68947455054149,0.220937987556681,0.497801177669317,0
1788,0.989311011042446,0.649160109227523,0.357775368727744,0.274151270277798,0.186603260226548,0.086662826128304,0.85433420073241,0
3943,0.404038155451417,0.409650270827115,0.110748626524583,0.0587781323119998,0.171111771138385,0.145265657454729,0.28524025878869,0
1076,0.873621807899326,0.532196792773902,0.324754797620699,0.549697857582942,0.556870630942285,0.954067334532738,0.439950811909512,0
908,0.833260010462254,0.311627293238416,0.22667323378846,0.0974044546019286,0.413560931105167,0.425880179740489,0.0751712936908007,0
2915,0.141019063536078,0.984616061672568,0.840114713879302,0.0813141085673124,0.667302390560508,0.335017409641296,0.624114054488018,0
1950,0.877627486828715,0.673066989518702,0.577580452430993,0.451295608421788,0.373838520841673,0.349110492970794,0.579318723874167,0
1169,0.402895350707695,0.742489207768813,0.359774111304432,0.504135182593018,0.604891574941576,0.617619808996096,0.346579933073372,0
12,0.12359081953764,0.365367362974212,0.524833910865709,0.602736080763862,0.551903362618759,0.122239955468103,0.198722433764488,0
5638,0.65023917705782,0.704058008698384,0.502733610822086,0.238186386829096,0.521655459378232,0.653132364791372,0.257356882417815,5
3293,0.110620793420821,0.642771768150851,0.931299633812159,0.87207398400642,0.101236304733902,0.484103535534814,0.793623623205349,0
175,0.426031784154475,0.341150285443291,0.0620820950716734,0.574638308957219,0.582713344832882,0.377771894214675,0.669025931507349,0
4739,0.946822230936959,0.0386091992259026,0.693127307575196,0.887045487528667,0.47139695705846,0.144620553590357,0.135180142242461,0
913,0.984458309365436,0.365338740637526,0.558124675881118,0.644200428389013,0.732517733238637,0.25913075869903,0.505021578632295,0
3684,0.365198793821037,0.608371694339439,0.781739112921059,0.906733001582325,0.318672670982778,0.0836464755702764,0.967707409756258,0
5015,0.805090777927544,0.478666480327956,0.759760447009467,0.603549226815812,0.622374206734821,0.235636280267499,0.417290330142714,2
2073,0.628795237513259,0.946139140520245,0.0467553634662181,0.871252700453624,0.47376318811439,0.112755032489076,0.630962056806311,0
