1,0,1,"Before"
2,0.0090909090909091,0.949152542372881,"Before"
3,0.109090909090909,0.864406779661017,"Before"
4,0.3,0.796610169491525,"Before"
5,0.336363636363636,0.76271186440678,"Before"
6,0.363636363636364,0.76271186440678,"Before"
7,0.4,0.728813559322034,"Before"
8,0.427272727272727,0.576271186440678,"Before"
9,0.454545454545455,0.76271186440678,"Before"
10,0.463636363636364,0.661016949152542,"Before"
11,0.563636363636364,0.610169491525424,"Before"
12,0.618181818181818,0.610169491525424,"Before"
13,0.618181818181818,0.508474576271186,"Before"
14,0.618181818181818,0.525423728813559,"Before"
15,0.636363636363636,0.542372881355932,"Before"
16,0.645454545454545,0.559322033898305,"Before"
17,0.7,0.406779661016949,"Before"
18,0.709090909090909,0.440677966101695,"Before"
19,0.745454545454546,0.491525423728814,"Before"
20,0.754545454545455,0.457627118644068,"Before"
21,0.754545454545455,0.440677966101695,"Before"
22,0.763636363636364,0.372881355932203,"Before"
23,0.8,0.457627118644068,"Before"
24,0.845454545454546,0.389830508474576,"Before"
25,0.9,0.305084745762712,"Before"
26,1,0.220338983050847,"Before"
27,0.0090909090909091,0.593220338983051,"After"
28,0.145454545454545,0.559322033898305,"After"
29,0.163636363636364,0.576271186440678,"After"
30,0.2,0.457627118644068,"After"
31,0.209090909090909,0.491525423728814,"After"
32,0.218181818181818,0.491525423728814,"After"
33,0.281818181818182,0.474576271186441,"After"
34,0.3,0.457627118644068,"After"
35,0.3,0.372881355932203,"After"
36,0.354545454545455,0.322033898305085,"After"
37,0.427272727272727,0.440677966101695,"After"
38,0.436363636363636,0.372881355932203,"After"
39,0.436363636363636,0.406779661016949,"After"
40,0.454545454545455,0.372881355932203,"After"
41,0.463636363636364,0.372881355932203,"After"
42,0.490909090909091,0.406779661016949,"After"
43,0.5,0.372881355932203,"After"
44,0.518181818181818,0.35593220338983,"After"
45,0.518181818181818,0.406779661016949,"After"
46,0.518181818181818,0.457627118644068,"After"
47,0.527272727272727,0.389830508474576,"After"
48,0.554545454545455,0.406779661016949,"After"
49,0.636363636363636,0.254237288135593,"After"
50,0.718181818181818,0.288135593220339,"After"
51,0.727272727272727,0.254237288135593,"After"
52,0.754545454545455,0.220338983050847,"After"
53,0.8,0.23728813559322,"After"
54,0.863636363636364,0.254237288135593,"After"
55,0.872727272727273,0,"After"
56,0.954545454545455,0.0338983050847458,"After"
