1,0,0.920834197966383,0.939959453137184,"Coronelli"
2,0.115384615384615,0.062357335546794,0.0526069553464678,"Del'Isle"
3,0.346153846153846,0.0632911392405063,0.0418464417528721,"Popple"
4,0.430769230769231,0.91730649512347,0.912668295472267,"Belin"
5,0.515384615384615,0.936501348827558,0.911784581795498,"Belin"
6,0.515384615384615,0.925295704503009,0.915059520715288,"Mitchell"
7,0.515384615384615,0.926333264162689,0.908561626033165,"D'Anville"
8,0.738461538461539,0.925088192571073,0.918438425949992,"Lattre"
9,0.876923076923077,0.924984436605105,0.915163487030202,"Arrowsmith"
10,0.9,0.924776924673169,0.915163487030202,"Cary"
11,1,0.062357335546794,0.0573374226750533,"Melish"
12,0,0.926021996264785,0.936476581587566,"Coronelli"
13,0.115384615384615,0.923531853081552,0.910485002859074,"Del'Isle"
14,0.346153846153846,0.923428097115584,0.928003326922077,"Popple"
15,0.430769230769231,0.925606972400913,0.906170400790144,"Belin"
16,0.515384615384615,0.92840838348205,0.909289390237563,"Belin"
17,0.515384615384615,0.927163311890434,0.912304413370068,"Mitchell"
18,0.515384615384615,0.928719651379954,0.904143057649322,"D'Anville"
19,0.738461538461539,0.92737082382237,0.912824244944638,"Lattre"
20,0.876923076923077,0.926021996264785,0.912668295472267,"Arrowsmith"
21,0.9,0.925606972400913,0.912408379684982,"Cary"
22,1,0.924776924673169,0.91090086811873,"Melish"
23,0,0.925503216434945,0.931122316369496,"Coronelli"
24,0.115384615384615,0.926125752230753,0.904143057649322,"Del'Isle"
25,0.346153846153846,0.924569412741233,0.919738004886417,"Popple"
26,0.430769230769231,0.927059555924466,0.901128034516817,"Belin"
27,0.515384615384615,0.931209794563187,0.907210063939284,"Belin"
28,0.515384615384615,0.928615895413986,0.906846181837085,"Mitchell"
29,0.515384615384615,0.930275990869475,0.901907781878671,"D'Anville"
30,0.738461538461539,0.928200871550114,0.91038103654416,"Lattre"
31,0.876923076923077,0.929964722971571,0.909809221812133,"Arrowsmith"
32,0.9,0.929757211039635,0.909809221812133,"Cary"
33,1,0.928097115584146,0.909185423922649,"Melish"
34,0,0.929653455073667,0.921765348027239,"Coronelli"
35,0.115384615384615,0.926125752230753,0.897749129282112,"Del'Isle"
36,0.346153846153846,0.924776924673169,0.916619015438998,"Popple"
37,0.430769230769231,0.925503216434945,0.901491916619016,"Belin"
38,0.515384615384615,0.933388669848516,0.899672506108021,"Belin"
39,0.515384615384615,0.928615895413986,0.900244320840048,"Mitchell"
40,0.515384615384615,0.933803693712388,0.89348651037064,"D'Anville"
41,0.738461538461539,0.928200871550114,0.903467276602381,"Lattre"
42,0.876923076923077,0.931832330358996,0.900868118729532,"Arrowsmith"
43,0.9,0.931728574393028,0.901024068201903,"Cary"
44,1,0.930483502801411,0.900504236627333,"Melish"
45,0,0.939510271840631,0.93777616052399,"Coronelli"
46,0.115384615384615,0.947914505084042,0.918802308052191,"Del'Isle"
47,0.346153846153846,0.946876945424362,0.935696834225711,"Popple"
48,0.430769230769231,0.95175347582486,0.918282476477621,"Belin"
49,0.515384615384615,0.951960987756796,0.928679107969018,"Belin"
50,0.515384615384615,0.953309815314381,0.91864635857982,"Mitchell"
51,0.515384615384615,0.950404648267275,0.909185423922649,"D'Anville"
52,0.738461538461539,0.953309815314381,0.922597078546551,"Lattre"
53,0.876923076923077,0.949159576675659,0.915163487030202,"Arrowsmith"
54,0.9,0.948848308777755,0.915163487030202,"Cary"
55,1,0.948329528947915,0.915683318604772,"Melish"
56,0,0.93639759286159,0.941259032073608,"Coronelli"
57,0.115384615384615,0.937746420419174,0.923376825908406,"Del'Isle"
58,0.346153846153846,0.943452998547417,0.936996413162135,"Popple"
59,0.430769230769231,0.942622950819672,0.916878931226283,"Belin"
60,0.515384615384615,0.941585391159992,0.927379529032593,"Belin"
61,0.515384615384615,0.945839385764682,0.91812652700525,"Mitchell"
62,0.515384615384615,0.945839385764682,0.909029474450278,"D'Anville"
63,0.738461538461539,0.945839385764682,0.922025263814524,"Lattre"
64,0.876923076923077,0.946254409628554,0.918802308052191,"Arrowsmith"
65,0.9,0.945839385764682,0.91864635857982,"Cary"
66,1,0.0317493255862212,0.0521391069293549,"Melish"
67,0,0.94168914712596,0.939699537349899,"Coronelli"
68,0.115384615384615,0.949989624403403,0.919997920673702,"Del'Isle"
69,0.346153846153846,0.947603237186138,0.936476581587566,"Popple"
70,0.430769230769231,0.953621083212285,0.919997920673702,"Belin"
71,0.515384615384615,0.954036107076157,0.929978686905443,"Belin"
72,0.515384615384615,0.955384934633742,0.919426105941675,"Mitchell"
73,0.515384615384615,0.951960987756796,0.910329053386703,"D'Anville"
74,0.738461538461539,0.955073666735837,0.923324842750949,"Lattre"
75,0.876923076923077,0.950715916165179,0.916463065966627,"Arrowsmith"
76,0.9,0.950404648267275,0.916359099651713,"Cary"
77,1,0.952064743722764,0.916359099651713,"Melish"
78,0,0.956422494293422,0.950096168841295,"Coronelli"
79,0.115384615384615,0.0208549491595767,0.0419504080677861,"Del'Isle"
80,0.346153846153846,0.0207511931936086,0.0311898944741904,"Popple"
81,0.430769230769231,0.962855364183441,0.929302905858502,"Belin"
82,0.515384615384615,0.962855364183441,0.939959453137184,"Belin"
83,0.515384615384615,0.961610292591824,0.926599781670739,"Mitchell"
84,0.515384615384615,0.957771321851007,0.921297499610126,"D'Anville"
85,0.738461538461539,0.0210624610915128,0.042210323855071,"Lattre"
86,0.876923076923077,0.0117244241543889,0.0472007069709415,"Arrowsmith"
87,0.9,0.0117244241543889,0.0471487238134845,"Cary"
88,1,0.0103755965968043,0.0470447574985705,"Melish"
89,0,0.959846441170367,0.929094973228674,"Coronelli"
90,0.115384615384615,0.96181780452376,0.928003326922077,"Del'Isle"
91,0.346153846153846,0.957460053953102,0.920361802775901,"Popple"
92,0.430769230769231,0.963685411911185,0.89348651037064,"Belin"
93,0.515384615384615,0.965241751400706,0.904143057649322,"Belin"
94,0.515384615384615,0.96503423946877,0.900244320840048,"Mitchell"
95,0.515384615384615,0.966279311060386,0.899724489265478,"D'Anville"
96,0.738461538461539,0.962440340319568,0.903623226074752,"Lattre"
97,0.876923076923077,0.964515459638929,0.90554660290066,"Arrowsmith"
98,0.9,0.964204191741025,0.90554660290066,"Cary"
99,1,0.963374144013281,0.907262047096741,"Melish"
100,0,0.962129072421664,0.940375318396839,"Coronelli"
101,0.115384615384615,0.963477899979249,0.923064926963664,"Del'Isle"
102,0.346153846153846,0.956941274123262,0.937620211051619,"Popple"
103,0.430769230769231,0.966279311060386,0.92244112907418,"Belin"
104,0.515384615384615,0.965760531230546,0.932577844778292,"Belin"
105,0.515384615384615,0.964204191741025,0.921037583822841,"Mitchell"
106,0.515384615384615,0.960884000830048,0.909601289182305,"D'Anville"
107,0.738461538461539,0.963374144013281,0.924416489057545,"Lattre"
108,0.876923076923077,0.96710935878813,0.914279773353433,"Arrowsmith"
109,0.9,0.966798090890226,0.914227790195977,"Cary"
110,1,0.965449263332642,0.919945937516245,"Melish"
111,0,0.959846441170367,0.934241305816915,"Coronelli"
112,0.115384615384615,0.957667565885039,0.913344076519208,"Del'Isle"
113,0.346153846153846,0.954866154803901,0.926495815355825,"Popple"
114,0.430769230769231,0.964411703672961,0.907002131309456,"Belin"
115,0.515384615384615,0.963996679809089,0.917398762800853,"Belin"
116,0.515384615384615,0.963166632081345,0.910329053386703,"Mitchell"
117,0.515384615384615,0.96181780452376,0.897593179809742,"D'Anville"
118,0.738461538461539,0.962855364183441,0.913603992306493,"Lattre"
119,0.876923076923077,0.0205436812616726,0.0628996205229506,"Arrowsmith"
120,0.9,0.0205436812616726,0.0628996205229506,"Cary"
121,1,0.0101680846648683,0.0627436710505797,"Melish"
122,0,0.958186345714879,0.939959453137184,"Coronelli"
123,0.115384615384615,0.959327661340527,0.921817331184696,"Del'Isle"
124,0.346153846153846,0.954347374974061,0.936216665800281,"Popple"
125,0.430769230769231,0.964722971570865,0.919841971201331,"Belin"
126,0.515384615384615,0.963166632081345,0.932733794250663,"Belin"
127,0.515384615384615,0.962855364183441,0.919218173311847,"Mitchell"
128,0.515384615384615,0.959327661340527,0.90710609762437,"D'Anville"
129,0.738461538461539,0.961610292591824,0.922181213286895,"Lattre"
130,0.876923076923077,0.0117244241543889,0.0572854395175963,"Arrowsmith"
131,0.9,0.0117244241543889,0.0572854395175963,"Cary"
132,1,0.0103755965968043,0.0527629048188387,"Melish"
133,0,0.940651587466279,0.95139574777772,"Coronelli"
134,0.115384615384615,0.0324756173479975,0.0318136923636742,"Del'Isle"
135,0.346153846153846,0.0412948744552812,0.0210531787700786,"Popple"
136,0.430769230769231,0.948122017015978,0.930862400582211,"Belin"
137,0.515384615384615,0.947603237186138,0.942558611010033,"Belin"
138,0.515384615384615,0.950197136335339,0.928055310079534,"Mitchell"
139,0.515384615384615,0.947084457356298,0.918542392264906,"D'Anville"
140,0.738461538461539,0.950197136335339,0.931278265841867,"Lattre"
141,0.876923076923077,0.947810749118074,0.925404169049228,"Arrowsmith"
142,0.9,0.947603237186138,0.925664084836513,"Cary"
143,1,0.946358165594522,0.927379529032593,"Melish"
144,0,0.93691637269143,0.951187815147892,"Coronelli"
145,0.115384615384615,0.944801826105001,0.931278265841867,"Del'Isle"
146,0.346153846153846,0.941066611330152,0.945677600457452,"Popple"
147,0.430769230769231,0.946358165594522,0.930082653220357,"Belin"
148,0.515384615384615,0.942934218717576,0.940635234184124,"Belin"
149,0.515384615384615,0.948952064743723,0.927535478504964,"Mitchell"
150,0.515384615384615,0.944801826105001,0.918386442792535,"D'Anville"
151,0.738461538461539,0.949367088607595,0.930654467952383,"Lattre"
152,0.876923076923077,0.945735629798714,0.925456152206685,"Arrowsmith"
153,0.9,0.945528117866777,0.925560118521599,"Cary"
154,1,0.943660510479353,0.927379529032593,"Melish"
155,0,0.92685204399253,0.952747309871602,"Coronelli"
156,0.115384615384615,0.93639759286159,0.932213962676093,"Del'Isle"
157,0.346153846153846,0.934841253372069,0.947393044653532,"Popple"
158,0.430769230769231,0.933803693712388,0.92675573114311,"Belin"
159,0.515384615384615,0.933077401950612,0.937360295264334,"Belin"
160,0.515384615384615,0.939510271840631,0.925300202734314,"Mitchell"
161,0.515384615384615,0.940029051670471,0.920725684878099,"D'Anville"
