1,0.70177267987487,0.441522519919085,0.114449800020511,0.736766809728183,0,"prof"
2,0.613138686131387,1,0.0412265408676033,0.741058655221745,0.00202284626368396,"prof"
3,0.666319082377477,0.314370639474879,0.161009127268998,0.659513590844063,0.00690147548786292,"prof"
4,0.525547445255474,0.297609709779961,0.093426315249718,0.565092989985694,0.00737743931461209,"prof"
5,0.859228362877998,0.27853692771333,0.119782586401395,0.804005722460658,0.118752974773917,"prof"
6,0.965589155370177,0.386987573793502,0.0526099887191057,0.862660944206008,0.118990956687292,"prof"
7,0.908237747653806,0.272550881393717,0.263049943595529,0.791130185979971,0.121370775821038,"prof"
8,0.944734098018769,0.516327457375222,0.02758691416265,0.869814020028612,0.122322703474536,"prof"
9,0.848800834202294,0.401312801882508,0.0105630191775203,0.798283261802575,0.122560685387911,"prof"
10,0.861313868613139,0.386698592247038,0.00964003691929033,0.736766809728183,0.123750594954783,"prof"
11,0.626694473409802,0.175287949469512,0.019587734591324,0.639484978540773,0.124702522608282,"prof"
12,0.617309697601669,0.223052470792222,0.0802994564660035,0.610872675250358,0.124940504521656,"prof"
13,0.776850886339937,0.279445155430789,0.157214644651831,0.522174535050071,0.127320323655402,"prof"
14,0.840458811261731,0.26392271807786,0.587734591323967,0.642346208869814,0.142551166111376,"prof"
15,0.832116788321168,0.237336415803162,0.495128704748231,0.824034334763949,0.143027129938125,"prof"
16,0.816475495307612,0.193204805350287,0.561685980925033,0.540772532188841,0.144930985245121,"prof"
17,0.979144942648592,0.726871155513355,0.0526099887191057,0.929899856938483,0.146358876725369,"prof"
18,0.81021897810219,0.183957395863436,0.790688134550302,0.583690987124463,0.147310804378867,"prof"
19,0.921793534932221,0.327663790612228,0.357809455440468,0.586552217453505,0.152070442646359,"prof"
20,0.846715328467153,0.125087726540891,0.0424571838785765,0.793991416309013,0.166349357448834,"prof"
21,1,0.446848036989638,0.20090247154138,0.96280400572246,0.190147548786292,"prof"
22,0.754953076120959,0.164802047640672,0.859193928827813,0.605150214592275,0.192527367920038,"prof"
23,0.907194994786236,0.263303471906865,0.479950774279561,0.698140200286123,0.192765349833413,"prof"
24,0.99895724713243,0.976427362424142,0.108296584965645,1,0.237743931461209,"prof"
25,0.996871741397289,0.532634273211411,0.0443031483950364,0.706723891273248,0.238219895287958,"prof"
26,0.868613138686132,0.654006522726335,0.0708645267152087,0.7310443490701,0.238457877201333,"prof"
27,0.633993743482795,0.122115344920117,0.98574505178956,0.678111587982833,0.240123750594955,"prof"
28,0.320125130344108,0.0755067497832638,0.780842990462517,0.251788268955651,0.240599714421704,"bc"
29,0.754953076120959,0.141848656235809,0.847707927392062,0.783977110157368,0.240837696335079,"prof"
30,0.920750782064651,0.362300293109854,0.253409906676238,0.743919885550787,0.242503569728701,"prof"
31,0.668404588112617,0.145481567105643,0.779817454620039,0.718168812589413,0.243098524512137,"wc"
32,0.491136600625652,0.187466457499071,0.215670187673059,0.570815450643777,0.261899095668729,"prof"
33,0.660062565172054,0.243817859059571,0.114347246436263,0.57653791130186,0.264635887672537,"wc"
34,0.543274244004171,0.0982537257977955,1,0.410586552217453,0.356734888148501,"wc"
35,0.532846715328467,0.0615943524749205,0.984206748025843,0.351931330472103,0.356972870061875,"wc"
36,0.515119916579771,0.111134046154481,0.699825658906779,0.459227467811159,0.359114707282247,"wc"
37,0.444212721584984,0.0326961978285101,0.941031689057533,0.357653791130186,0.359352689195621,"wc"
38,0.519290928050052,0.110390950749288,0.778586811609066,0.434907010014306,0.360542598762494,"wc"
39,0.290928050052138,0.128183957395863,0.116603425289714,0.194563662374821,0.361732508329367,"wc"
40,0.59541188738269,0.0561449861701688,0.853143267357194,0.220314735336195,0.362684435982865,"wc"
41,0.4859228362878,0.0513974321925443,0.952312583324787,0.306151645207439,0.363874345549738,"wc"
42,0.29614181438999,0.159146265945589,0.0781458311968003,0.2689556509299,0.363993336506426,"wc"
43,0.384775808133472,0.0859926516121042,0.536047584863091,0.284692417739628,0.364112327463113,"wc"
44,0.430656934306569,0.0621310324897824,0.985950158958055,0.297567954220315,0.364350309376487,"wc"
45,0.502606882168926,0.127358295834537,0.482617167470003,0.17310443490701,0.366254164683484,"wc"
46,0.495307612095933,0.140197333113157,0.575325607629987,0.483547925608011,0.366373155640171,"wc"
47,0.526590198123045,0.190026008339182,0.401702389498513,0.263233190271817,0.366492146596859,"wc"
48,0.481751824817518,0.0998637658423812,0.648446313198646,0.261802575107296,0.366968110423608,"wc"
49,0.360792492179353,0.240515212814267,0.174751307558199,0.34620886981402,0.477986673012851,"wc"
50,0.495307612095933,0.294100648144326,0.0324069326222952,0.32761087267525,0.478343645882913,"wc"
51,0.382690302398332,0.03872352722619,0.695518408368372,0.131616595135908,0.478819609709662,"wc"
52,0.370177267987487,0.0294761177393386,0.0378422725874269,0.0858369098712446,0.47977153736316,"bc"
53,0.544316996871741,0.267307930479297,0.13424264178033,0.429184549356223,0.48286530223703,"wc"
54,0.491136600625652,0.22028650456178,0.250640959901549,0.426323319027182,0.482984293193717,"wc"
55,0.484880083420229,0.260083391817694,0.244897959183673,0.483547925608011,0.485245121370776,"wc"
56,0.322210636079249,0.29884820212195,0,0.374821173104435,0.594716801523084,"bc"
57,0.474452554744526,0.298683069809685,0.016921341400882,0.490701001430615,0.594835792479772,"bc"
58,0.141814389989573,0.0602732939767989,0.533278638088401,0.177396280400572,0.595906711089957,"bc"
59,0.221063607924922,0.0938777195227676,0.15906060916829,0.0414878397711015,0.596144693003332,"bc"
60,0.436913451511992,0.256491764025926,0.0616347041329094,0.5379113018598,0.598286530223703,"bc"
61,0.0990615224191867,0.055484456921108,0.71079889242129,0.050071530758226,0.600785340314136,"bc"
62,0.0761209593326382,0.0749700697684019,0.344272382319762,0,0.604236078058068,"bc"
